Id,Label,uid,lname,Component ID,Eigenvector Centrality,Degree,Clustering Coefficient,Number of triangles,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank
774,William,dvu83QWKsnnbGvNVQ3mv7A,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
775,Thomas,75z9W54jqv3ngahQkcozGQ,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
777,Michael,nXMMoDzXRByQiWH9cf-FAQ,F.,3,0,0,0,0,0,0,0,0,0,2,1.19E-04
778,Kurt,yDgBhl1QH-z7UMb6i98SOA,V.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
779,Brenda,#NAME?,O.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
780,Julia,BG9EcvTb1xrsNNwW9_TV-Q,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
781,Rebecca,gC9syNZtvy4iYv4zftxzJw,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
783,ana,fCrrap8LUfdWr9l4F_lOdQ,b.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
784,Hannah,j-idQunwhcVF9CKc5Go0jA,Y.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
785,Ms.,AKBB80jot_jRNwJj_KhH-A,Charm,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
786,Lester,oBYbYmIPe2ny6W99aSMzlA,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
787,Robert,KjXGaWhQJQCi-MQQXwP1Xg,O.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
788,Gigi,GUW-gkY0AkgCM7Axed9opQ,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
789,Marianne,8cf5U6sCwYPKDKyLfSi6Ig,H.,0,0.094398119,2,0,0,4,3.094936709,934.0056933,7.07E-04,7.07E-04,6,6.27E-04
790,Yvett,IfUap3l-UVc7-FH_j8wPFw,R.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
791,Jerry,qO3BLn-zmyjj8dedMsfOMw,F.,0,0.094398119,2,0,0,4,3.094936709,934.0056933,7.07E-04,7.07E-04,4,6.27E-04
792,Roberto,uOIaBdtM_uNHDNWW51fTgg,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
796,Monica,b4vN8-YHcp9o1wGTYJz6rA,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
797,Deangelo,vzw1ZryOiTYGzl8N1yILtw,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
798,Frank,ucAN8VJoiA-_ysMCgZev1w,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
799,Bonnie,je5k8a3qIOM0VJE5MaxsfQ,G.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
800,Christopher,syA7uYoDjohc7gWBWaEZmw,S.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
801,Francisco,IvGoufvuI6qqHXbeWSSAhQ,V.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
802,Angelina,#NAME?,P.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
803,Jihan,unY-F7AsYkQDvILMpd3jPw,L.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
804,Rob,mnDv7bo0HjB6hboYKLazSw,W.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
805,Kelsey,vtSvlPdACAIb3wLXuY68BA,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
806,Nick,yPSLJtQNltgPdNecHfBV8g,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
807,Ron,6DC0wklyCCirKpglOOCyow,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
808,T.Bone,FvUZuilVX2vmzErQzYmaKA,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
809,Patty,0Bk-ZpekPDPj8bCi7KyjKA,S.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
810,Yvonne,JUyb2TzUENaleQLC3but-Q,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
811,Alex,swN__VyeFg6O_BFR0x5ZeA,P.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
812,Janice,vVYhAa0P2RfpWPQBrlztJg,M.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
813,Jim,cUvDvAuMp4x9U7Qsj8VayQ,S.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
814,Leo,xyFtRXaTjhStZB3Zb9uFvA,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
815,Billy,2uZ8uULKN38ZiM-Iakr5TA,R.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
816,Windy,_VfNvQQWOnoafilv6edsKA,W.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
817,Melissa,Mz3ZAFChRgBMgaaB5sJU_Q,W.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
818,Amy,tJ1qdNdG0tZywbgH9uw9qw,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
819,Al,iET89Kf7DnZwWG01z70zQA,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
820,Peggy,dmTv9PftC13bZeIEi0en6Q,T.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
821,Rebekah,UdRt5rEBmH9m1T4Hs6zDBg,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
822,April,ACwN3HGetqPVhAgGKzdnsA,Q.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
823,Jeff,tcRgbLZkOL3gClNynlbPUA,K.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
824,Rami,d-ke0agyoR96COPrt0f3TA,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
826,Steffen,9sTn59z0W58gEanpgd7PTQ,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
827,Bobbi,ZcFB7xOpJufgX9hHPFh9mQ,B.,0,0.135865055,3,0.666666667,2,4,2.793512658,4728.368885,9.42E-04,9.42E-04,5,9.20E-04
828,Rick,3nBqOP8--mEcGn93xh4l3A,R.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
830,Zachary,hiJRh8szz8217m-0lbfnXg,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
831,Leighton,8kNqS_u4dXrRBJqyasEYyg,O.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
833,Dawn,NRWFmfmcm1KwO3gSCzZcSg,S.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
834,Braedy,GiQ2F7ociTqGTrcL6kLpAw,E.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
835,Maria,PSvICgZjmXFxB_eG9laA1w,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
837,Jennifer,2NkH5JgebO9z4ZhsONtlTw,G.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
839,Cher,9d52DhEbJQ1w5LXaZw4nzQ,T.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
840,Mandi,SdJ_D7kirRYOlVDKc8ahTQ,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
841,James,5kWLbT_Rs6SnskEIo4NpMw,Swann,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
843,Jacob,xmVUzTVkh1ot4fRrr-N8qg,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
844,Steve,HuBgs7uHyUz7DzcaScZqjg,L.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
845,John,DJzP-2kjqFu0Hnnw3Oy-pA,R.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
846,Luke,fMygKGLABCXIeRszhM-3Vg,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
847,Christine,1VA0l6FcOIRkTifbd9YyUA,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
848,Maxine,GuMSltHaSWmDLeQ77V_DoA,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
849,Prince,285ac4ebFwBxQP1_Tpb4vg,F.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
850,Susan,4UlC9tI9DmsTgRb9XibrYA,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
851,Tina,RG3jM1TiU-1IWuphixaOaA,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
852,Tierra,Iu5E_IM5XwTFzoZ2t34qpw,W.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
853,Sherry,_GgWADy9kiCqV168npev9A,P.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
854,Amy,ssTpujKPbO6AGhySzmrf1w,L.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
855,Nyfield,LbJRAe7WBzZVjp5jayPFqw,J.,2,0,0,0,0,0,0,0,0,0,1,1.19E-04
855,Denise,QBA1hBjjZE975PwukWCskw,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
856,Sarah,pQdIIsbV5dGOVz_kWfMRTw,G.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
857,William,XRkprfos6mJQeW6uHEMjTA,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
858,Mark,jQPFnhzN4ssfqsLEZg5YSA,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
859,Terence,43rpaoRriVutxQbkSxe6pA,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
860,Krista,YdS7NVnEhK0gTypX2kMc9A,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
861,Cheyenne,B1Xtdo7DWZCeCBiSQY6o-g,L.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
862,Jason,6tPrnzTK3LG5WcCDg5q2LA,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
864,Lindsay,rKOVduk_kQpoIiom5lbBAQ,J.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
865,Josh,9NiW661GH9-yBJL12_-qVA,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
866,Michael,V7TmHIFIs0FOxa3FVoBCeQ,V.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
867,Laura,Wpm8EmzOg_62BiUkP331vg,J.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
868,Chris,s9gX7KrduXX5IVLsFEyA7w,B.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
869,Nicole,RTChhKnGLh_O8mpgFVvhiw,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
870,Dana,oFazS7EVeskTkV7VXxfiYA,C.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
871,Helen,xovKY9oB8s-NjKz_I1RpHQ,Y.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
872,Kc,jsaLwsFvr-hDqNyBeEwMdg,N.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
873,Angelique,9YRFLVFVbHGAJ1weFx5zqw,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
874,Danielle,Unj2p50Fs-jkzFlJIcXtBQ,K.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
875,Destiny,Qu6zV44bbNMbkN9Ghr--5g,R.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
876,Ed,xbXzu2Nou4FF_LPzTJ3iDA,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
877,Jay,HK-WGk9jdqaPVFN9GgkDgQ,R.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
878,Jay,IxB8uybfnHxuALjnArSCtg,S.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
879,Lyndsey,Cx87tFDqcHXPS7QGyrWvYw,G.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
880,Will,ESpwFKguWoMuWH0pSgjL7A,V.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
881,Allison,YuHThakfO_t9dG3df1uPsg,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
882,Inta,H8E3rav4xK0iBZKhxrIIXQ,Juice,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
883,Morgan,tmpUupKfrWA6CxhgxdYhUA,F.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
884,Neal,x1KrIA6bzu7bZZwF8enGZA,J.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
885,Jack,fRPAWLwLUh5MDrpoyJ2MOA,W.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
886,Natalie,7HNjviMbLa21QVqa501k9A,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
887,Danny,urXcEmPJ_hJIqtrz6WkZcQ,S.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
889,Pancho,JtC1GEkQxTq4hg2nwysbfw,G.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
890,Marcus,P1MYldHAZPsXwQcKb6pO9g,R.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
891,Nadia,J5GcP0eHXxKQPEhdg6osgA,G.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
892,Nabil,c5XbGsVMiyC6RYGutY_cZg,W.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
893,Aaron,JwkJ3WVtRtVowHEXskNf9g,A.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
894,Xoe,ZTiT_o_yLaklG2cmTcbEJg,U.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
895,Michelle,dO_kw-AXsCO4gQeVpy7peg,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
896,Khanh,czpjHPLH8P2zkI1x78UJGQ,L.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
897,Michael,tMoB-ChZ1tdanIB4PcUKKg,G.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
898,Sunshine,rch3xeZ9biT1o4-I-d-Z4Q,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
899,Annette,6smc9bo4qSY_aY9nVxSvOA,F.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
900,Hashimoto,qnQlFCEUX5Q026RW9Nftag,F.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
901,Thomas,Vm8lO9xkPzjLetNkaKYkQA,H.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
902,Troy,LGjzMqiy-xvG-E8q_jHL5w,L.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
903,Cecil,w0h7hpJeDycpOs-d5U0Ebg,T.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
904,Pedro,CtjiezSEMAkgVGOxEOb6KQ,D.,0,0.042680945,1,0,0,4,3.474683544,0,4.71E-04,4.71E-04,4,3.81E-04
905,Cindy,GSMBpnEny1cR12yPIwO0Dg,G.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
907,Alex,aKN3Fq2uaRJTwZRPlI5GcQ,S.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
908,Jennifer,RRtMl0kS2ntfoxcQPJcmZA,B.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
910,Christoph,4Qzu3MooyeO_vB-tNiQ1RQ,N.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
911,Briana,lWW_f3wlkab4dN0PcQxZew,S.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
913,Andreas,IcQJ9Ewki9Bu0cR-D__pXg,R.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
914,Kim,2zs2mt6c5plfyf6PdDrnnw,S.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
915,Lucie,EEWaEdr10jCtAwyK0U8_dw,C.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
916,Maud,LmHxPJoB63H_qgY52IZrtA,N.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
917,Benjamin,AvC5XQAElcGAAn_Wr5auEg,G.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
918,Mar?a,tfM_7rhhlDJ5OhuhLwT0Ig,Q.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
919,Fernanda,sgW7KBn12BaIhqQ_mixb2Q,S.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
920,Elodie,5VDzo2o5_nWajtB5emHSaQ,F.,0,0.093184111,2,1,1,4,2.935917722,0,7.07E-04,7.07E-04,5,6.58E-04
921,Anson,U39tz4YSeYNOJ_CMxVWZtQ,W.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
922,Hugh,TamBkMvDPHCqM0fMO2YIiA,M.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
924,Lolo,HpQ6AMW-v2iDFPOE6fkm0Q,R.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
925,Catherine,IF_G8EqbNODvD8RjTsvo8A,Q.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
927,Brett,rMsB82tk9uOB6JumPMgczg,B.,0,0.10487315,2,1,1,4,2.835443038,0,7.07E-04,7.07E-04,6,6.21E-04
929,Camille,DM9uO9U819x1ugQ_ojSg4g,L.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
930,Uli,Cqw4fJYJwkufdQSmLXEnug,B.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
931,Farrah,3zxy3LVBV3ttxoYbY4rQ8A,A.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
933,Li,kwLjniiYa1H57LwQX2TGIQ,J.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
935,Craig,#NAME?,Z.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
936,Danny,IU86PZPgTDCFwJEuAg2j7g,W.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
937,Charles,bUPeHBFEINhqiKj9-k4-zA,N.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
938,Michael,TLpnu9BZNLTuB1ngxjnIpA,L.,0,0.10487315,2,1,1,4,2.835443038,0,7.07E-04,7.07E-04,5,6.21E-04
939,Audrey,v-gCiEr8vr9JnMkkR5Uq_A,W.,0,0.10487315,2,1,1,4,2.835443038,0,7.07E-04,7.07E-04,6,6.21E-04
941,Randy,ZIOCmdFaMIF56FR-nWr_2A,B.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
943,Sereia,4Y0ha2qM31Ea8jZE2hMUKQ,C.,0,0.093184111,2,1,1,4,2.935917722,0,7.07E-04,7.07E-04,5,6.58E-04
944,Paolo,YwaKGmRNnSa3R3N4Hf9jLw,D.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
945,Isabella,6ObFF8-uKnOAlXuSH4TlyQ,J.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
946,Miss,fccMIyBd6ZhFUVAhvSqsrw,H,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
947,Brittany,AHRrG3T1gJpHvtpZ-K0G_g,S.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
949,Tara,ZKhNODNqHVJYg2tZHwK3sA,H.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
950,Nikki,E43QxgV87Ij6KxMCHcijKw,W.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
951,Douglas,ZqO2776PGEMZRjsX-mfXNw,P.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
955,Mary,aRFDw9Y03_ZyOA3zMMcMaw,Ann,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
957,Cruz,NZ5CvFZhNK1VivFi5tPt2g,K.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
958,Sandy,o4tYl3Hz0oDfpNn4k02DCw,K.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
959,Laura,LFzCNWu8tIxGNPk358QVJg,N.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
960,Andy,Ms8RDCB1s_Rs9Mo29QBkwg,G.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
961,Tommy,MqDgSw9wZFsaFFPRKh-k8A,M.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
962,Tito,i_is4plaIQhO5zddLvgsfg,Y.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
963,Zared,xK5mpFzMTY4xxCGjK1Uw6w,G.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
964,Joan,23J4vG9_xxxdnmi8CBX7Ng,S.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
965,Kathy,AQGMTHae70n3MnONotAuYQ,V.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
967,Andrea,om5ZiponkpRqUNa3pVPiRg,R.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
968,Gretchen,_4D8Uz6SzBenufe7_3obrg,C.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
972,Lucky,52oH4DrRvzzl8wh5UXyU0A,N.,0,0.144901285,3,0.666666667,2,4,2.686708861,5021.77685,9.42E-04,9.42E-04,6,9.04E-04
973,Riza,e3fX7_qkoSm-6-yTdlwcXw,H.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
974,Jessica,7qocyiUP7Vkft8ycxCOzgQ,S.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
975,John,HTct3dzu4bocK0ePf4w7CQ,H.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
977,Evelyn,Q9mA60HnY87C1TW5kjAZ6Q,W.,0,0.093184111,2,1,1,4,2.935917722,0,7.07E-04,7.07E-04,5,6.58E-04
978,Joe,beW2I8sRZr1CDC5szfjW8A,K.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
982,Amanda,hw_lXxlmMM4SKEZDQpYEtw,H.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
983,Liz,pMGnea8-RrjFwogKOwQ0xQ,W.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
984,Richa,KRNbW2TCluXsd8VtNJ8uew,T.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
985,Lissa,#NAME?,G.,0,0.053155975,1,0,0,4,3.086234177,0,4.71E-04,4.71E-04,5,3.74E-04
