Source,Target,Type,Id,Label,Weight
Steph_Chi_540587780,Karim_Traboulsi_13621246,Undirected,130,,1
Steph_Chi_540587780,Sally_G_21010151,Undirected,167,,1
Steph_Chi_540587780,Muzi_Guo_21012401,Undirected,187,,1
Steph_Chi_540587780,Jennifer_Law_21014079,Undirected,203,,1
Steph_Chi_540587780,Laura_Buhler_120601075,Undirected,249,,1
Steph_Chi_540587780,Julien_Kervizic_500985020,Undirected,272,,1
Steph_Chi_540587780,Daniela_Sh_506567418,Undirected,301,,1
Steph_Chi_540587780,Daisy_Kong_507788438,Undirected,315,,1
Steph_Chi_540587780,Rab_Freiha_509987108,Undirected,321,,1
Steph_Chi_540587780,Kitty_L_510810710,Undirected,348,,1
Steph_Chi_540587780,Itzel_Ram????rez_M._511465260,Undirected,356,,1
Steph_Chi_540587780,Michael_Schuster_527059194,Undirected,382,,1
Steph_Chi_540587780,Wenchang_Ma_530553996,Undirected,399,,1
Steph_Chi_540587780,Vaclav_Sedlacek_1078584864,Undirected,828,,1
Jangwook_Lee_542483601,Wonkyung_Alice_Min_1129728962,Undirected,850,,1
Jangwook_Lee_542483601,Yeongbae_Choe_1436943724,Undirected,1060,,1
Jangwook_Lee_542483601,Soojin_Lee_100001219495605,Undirected,1628,,1
Jangwook_Lee_542483601,Jangwook_Lee_100001624757810,Undirected,1857,,1
Andrew_Rush_543876788,Jun_Ah_Sohn_1036707401,Undirected,771,,1
Yang_Yang_546678299,Noelle_Teh_17802707,Undirected,150,,1
Yang_Yang_546678299,Gord_Burtch_510235429,Undirected,338,,1
Yang_Yang_546678299,Joseph_M._Allegra_521180775,Undirected,376,,1
Yang_Yang_546678299,Kevin_Yili_Hong_1050352559,Undirected,795,,1
Yang_Yang_546678299,Ying_Liu_1323164476,Undirected,929,,1
Yang_Yang_546678299,Sungyong_Um_100001029973935,Undirected,1486,,1
Yang_Yang_546678299,Jinyoung_Min_100001461591869,Undirected,1756,,1
Yang_Yang_546678299,Wenjuan_Yuan_100002798135050,Undirected,2452,,1
Helina_Haeree_Na_547934006,Daejin_Jeon_1457691493,Undirected,1068,,1
Helina_Haeree_Na_547934006,BBang_Eun_Hye_1492261150,Undirected,1072,,1
Helina_Haeree_Na_547934006,Min_Jung_Kim_100000386221181,Undirected,1286,,1
Helina_Haeree_Na_547934006,Dooee_Park_100000563487306,Undirected,1324,,1
Helina_Haeree_Na_547934006,Soung-woo_Choi_100001151802830,Undirected,1567,,1
Helina_Haeree_Na_547934006,Jin_Lee_100001227909723,Undirected,1647,,1
Helina_Haeree_Na_547934006,???????????????€???_100001469981317,Undirected,1780,,1
Helina_Haeree_Na_547934006,Chilwoong_Kwon_100001906097757,Undirected,2118,,1
Youngkwang_Andre_Choi_548550319,Andrew_Rush_543876788,Undirected,417,,1
Youngkwang_Andre_Choi_548550319,Jun_Ah_Sohn_1036707401,Undirected,772,,1
Alok_Gupta_550657448,Dokyun_Lee_114331,Undirected,1,,1
Alok_Gupta_550657448,Gord_Burtch_510235429,Undirected,339,,1
Alok_Gupta_550657448,Samer_Faraj_528046846,Undirected,393,,1
Alok_Gupta_550657448,Anitesh_Barua_1028080850,Undirected,768,,1
Alok_Gupta_550657448,Kevin_Yili_Hong_1050352559,Undirected,796,,1
Alok_Gupta_550657448,Gwanhoo_Lee_1559589897,Undirected,1111,,1
Alok_Gupta_550657448,Vc_Choudhary_1818650465,Undirected,1186,,1
Alok_Gupta_550657448,Sang_Pil_Han_100000527304942,Undirected,1302,,1
Alok_Gupta_550657448,Jay_JaeHwuen_Jung_100000817127088,Undirected,1344,,1
Alok_Gupta_550657448,Dongwon_Lee_100000872817953,Undirected,1390,,1
Alok_Gupta_550657448,Jungpil_Hahn_100001441813805,Undirected,1719,,1
Alok_Gupta_550657448,Byungjoon_Yoo_100003837286675,Undirected,2678,,1
Petra_Szal????ky_551565782,Sagar_Bhadra_10503828,Undirected,108,,1
Petra_Szal????ky_551565782,Florian_Striebich_36800961,Undirected,217,,1
Petra_Szal????ky_551565782,Julien_Kervizic_500985020,Undirected,273,,1
Petra_Szal????ky_551565782,Daniela_Sh_506567418,Undirected,302,,1
Petra_Szal????ky_551565782,Rab_Freiha_509987108,Undirected,322,,1
Petra_Szal????ky_551565782,Itzel_Ram????rez_M._511465260,Undirected,357,,1
Petra_Szal????ky_551565782,Michael_Schuster_527059194,Undirected,383,,1
Hyejin_Song_553330619,Hyunmyung_Timothy_Dho_1005633808,Undirected,687,,1
Hyejin_Song_553330619,Minjae_Gil_1122740349,Undirected,843,,1
Hyejin_Song_553330619,Byeong-gil_Kim_100000539764469,Undirected,1314,,1
Hyejin_Song_553330619,SangYeob_Lee_100001832534402,Undirected,2047,,1
Ulf_Bachmann_553857610,Sagar_Bhadra_10503828,Undirected,109,,1
Ulf_Bachmann_553857610,Muzi_Guo_21012401,Undirected,188,,1
Ulf_Bachmann_553857610,Jennifer_Law_21014079,Undirected,204,,1
Ulf_Bachmann_553857610,Julien_Kervizic_500985020,Undirected,274,,1
Ulf_Bachmann_553857610,Daniela_Sh_506567418,Undirected,303,,1
Ulf_Bachmann_553857610,Rab_Freiha_509987108,Undirected,323,,1
Ulf_Bachmann_553857610,Itzel_Ram????rez_M._511465260,Undirected,358,,1
Ulf_Bachmann_553857610,Michael_Schuster_527059194,Undirected,384,,1
Ulf_Bachmann_553857610,Petra_Szal????ky_551565782,Undirected,433,,1
Ulf_Bachmann_553857610,Tatiana_Sokolova_1382349424,Undirected,983,,1
Hyunkyung_Kim_555526840,Hyejin_Song_553330619,Undirected,441,,1
Hyunkyung_Kim_555526840,Jayeon_Ok_100000333987176,Undirected,1276,,1
Hyunkyung_Kim_555526840,Byeong-gil_Kim_100000539764469,Undirected,1315,,1
Hyunkyung_Kim_555526840,????????????????€???_100001664738344,Undirected,1928,,1
Hyunkyung_Kim_555526840,SangKyu_Bae_100001842743391,Undirected,2052,,1
Hyunkyung_Kim_555526840,?????€??????????????_100001846008143,Undirected,2060,,1
Hyunkyung_Kim_555526840,???€?????????????€??€?_100002018480178,Undirected,2166,,1
Hyunkyung_Kim_555526840,??????????€????????€?_100002590535128,Undirected,2342,,1
Hyunkyung_Kim_555526840,HaNul__Rhee_100002594525070,Undirected,2345,,1
Hyunkyung_Kim_555526840,Jongsoo__Yoo_100002971764626,Undirected,2494,,1
Hyunkyung_Kim_555526840,Cincero_Seongsil_Han_100003162909171,Undirected,2613,,1
Agnes_Yun_558679281,Sangkyu_Rho_1191686430,Undirected,875,,1
Agnes_Yun_558679281,JeongHo_Kim_1206565488,Undirected,884,,1
Agnes_Yun_558679281,??????€????€?????????_1397136287,Undirected,1016,,1
Agnes_Yun_558679281,Jaehong_Lee_100000270663298,Undirected,1256,,1
Agnes_Yun_558679281,Min_Jung_Kim_100000386221181,Undirected,1287,,1
Agnes_Yun_558679281,David_Dongwon_Lee_100001091392910,Undirected,1508,,1
Agnes_Yun_558679281,Byungjoon_Yoo_100003837286675,Undirected,2679,,1
Jeongtae_Kim_560283990,Hasang_Cheon_11516529,Undirected,118,,1
Jeongtae_Kim_560283990,Hyunmyung_Timothy_Dho_1005633808,Undirected,688,,1
Jeongtae_Kim_560283990,Wansoo__Im_1285849160,Undirected,915,,1
Jeongtae_Kim_560283990,Youngjoo_Lim_100000279597869,Undirected,1266,,1
Jeongtae_Kim_560283990,Young-Chan_Lee_100001327248108,Undirected,1675,,1
Fran????ois-Alexandre_L????onard_561315770,Laura_Buhler_120601075,Undirected,250,,1
Fran????ois-Alexandre_L????onard_561315770,William_Judge_218600487,Undirected,264,,1
Fran????ois-Alexandre_L????onard_561315770,Julien_Kervizic_500985020,Undirected,275,,1
Fran????ois-Alexandre_L????onard_561315770,Kitty_L_510810710,Undirected,349,,1
Fran????ois-Alexandre_L????onard_561315770,Itzel_Ram????rez_M._511465260,Undirected,359,,1
Isabella_Reichert_565243166,Karim_Traboulsi_13621246,Undirected,131,,1
Isabella_Reichert_565243166,Florian_Striebich_36800961,Undirected,218,,1
Isabella_Reichert_565243166,Laura_Buhler_120601075,Undirected,251,,1
Isabella_Reichert_565243166,William_Judge_218600487,Undirected,265,,1
Isabella_Reichert_565243166,Daniela_Sh_506567418,Undirected,304,,1
Isabella_Reichert_565243166,Rab_Freiha_509987108,Undirected,324,,1
Isabella_Reichert_565243166,Kitty_L_510810710,Undirected,350,,1
Isabella_Reichert_565243166,Itzel_Ram????rez_M._511465260,Undirected,360,,1
Isabella_Reichert_565243166,Michael_Schuster_527059194,Undirected,385,,1
Isabella_Reichert_565243166,Petra_Szal????ky_551565782,Undirected,434,,1
Isabella_Reichert_565243166,Ulf_Bachmann_553857610,Undirected,442,,1
Isabella_Reichert_565243166,Fran????ois-Alexandre_L????onard_561315770,Undirected,453,,1
Isabella_Reichert_565243166,Tatiana_Sokolova_1382349424,Undirected,984,,1
Yeon_Sang_Yoon_565284684,Sagar_Bhadra_10503828,Undirected,110,,1
Yeon_Sang_Yoon_565284684,Karim_Traboulsi_13621246,Undirected,132,,1
Yeon_Sang_Yoon_565284684,Sally_G_21010151,Undirected,168,,1
Yeon_Sang_Yoon_565284684,Muzi_Guo_21012401,Undirected,189,,1
Yeon_Sang_Yoon_565284684,Jennifer_Law_21014079,Undirected,205,,1
Yeon_Sang_Yoon_565284684,Laura_Buhler_120601075,Undirected,252,,1
Yeon_Sang_Yoon_565284684,Julien_Kervizic_500985020,Undirected,276,,1
Yeon_Sang_Yoon_565284684,Rab_Freiha_509987108,Undirected,325,,1
Yeon_Sang_Yoon_565284684,Soohwang_Chun_515441113,Undirected,372,,1
Yeon_Sang_Yoon_565284684,Wenchang_Ma_530553996,Undirected,400,,1
Yeon_Sang_Yoon_565284684,Steph_Chi_540587780,Undirected,408,,1
Keon_Hyung_Kim_568609953,Soyoung_Lee_1350369969,Undirected,953,,1
Keon_Hyung_Kim_568609953,Ji_Eun_Sung_1417089104,Undirected,1041,,1
Keon_Hyung_Kim_568609953,Seungmin_Lee_1427463605,Undirected,1050,,1
Keon_Hyung_Kim_568609953,Yiwon_Song_1772077238,Undirected,1168,,1
Keon_Hyung_Kim_568609953,???????????????????_100001663429780,Undirected,1905,,1
Keon_Hyung_Kim_568609953,Hyoeun_Lew_100002383544059,Undirected,2259,,1
Mario_Razzini_569260526,Sagar_Bhadra_10503828,Undirected,111,,1
Mario_Razzini_569260526,Karim_Traboulsi_13621246,Undirected,133,,1
Mario_Razzini_569260526,Muzi_Guo_21012401,Undirected,190,,1
Mario_Razzini_569260526,Florian_Striebich_36800961,Undirected,219,,1
Mario_Razzini_569260526,Laura_Buhler_120601075,Undirected,253,,1
Mario_Razzini_569260526,William_Judge_218600487,Undirected,266,,1
Mario_Razzini_569260526,Julien_Kervizic_500985020,Undirected,277,,1
Mario_Razzini_569260526,Daniela_Sh_506567418,Undirected,305,,1
Mario_Razzini_569260526,Rab_Freiha_509987108,Undirected,326,,1
Mario_Razzini_569260526,Itzel_Ram????rez_M._511465260,Undirected,361,,1
Mario_Razzini_569260526,Petra_Szal????ky_551565782,Undirected,435,,1
Mario_Razzini_569260526,Fran????ois-Alexandre_L????onard_561315770,Undirected,454,,1
Mario_Razzini_569260526,Isabella_Reichert_565243166,Undirected,458,,1
Mario_Razzini_569260526,Tatiana_Sokolova_1382349424,Undirected,985,,1
Fred_Seungik_Bae_576687700,Yoo-Hwan_Kim_1026491885,Undirected,749,,1
Fred_Seungik_Bae_576687700,Youngjoo_Lim_100000279597869,Undirected,1267,,1
Fred_Seungik_Bae_576687700,Sungeun_Hwang_100000585533103,Undirected,1328,,1
Fred_Seungik_Bae_576687700,Gayoung_Kim_100001466116182,Undirected,1766,,1
Fred_Seungik_Bae_576687700,Jaeseok_Jason_Lee_100002574066536,Undirected,2318,,1
Sang-Youn_Lee_577274635,Jamie_Seo_1541662725,Undirected,1091,,1
Sang-Youn_Lee_577274635,Sang_Pil_Han_100000527304942,Undirected,1303,,1
Sang-Youn_Lee_577274635,Hae_Sang_Park_100000975240739,Undirected,1469,,1
Sang-Youn_Lee_577274635,Soojin_Lee_100001219495605,Undirected,1629,,1
Sang-Youn_Lee_577274635,Jangwook_Lee_100001624757810,Undirected,1858,,1
Ahreum_Lee_582024064,Noelle_Teh_17802707,Undirected,151,,1
Ahreum_Lee_582024064,Kartik_Ganju_502504522,Undirected,287,,1
Ahreum_Lee_582024064,Wonkyung_Alice_Min_1129728962,Undirected,851,,1
Ahreum_Lee_582024064,Gyu_Dong_Kim_1520958923,Undirected,1082,,1
Ahreum_Lee_582024064,SangSuk_Yoon_1549705201,Undirected,1099,,1
Ahreum_Lee_582024064,Jamie_Kim_1787605818,Undirected,1180,,1
Ahreum_Lee_582024064,Soojin_Lee_100001219495605,Undirected,1630,,1
Ahreum_Lee_582024064,Jaeseok_Jason_Lee_100002574066536,Undirected,2319,,1
Ahreum_Lee_582024064,Wenjuan_Yuan_100002798135050,Undirected,2453,,1
Su_Kim_582606887,Karim_Traboulsi_13621246,Undirected,134,,1
Su_Kim_582606887,Sally_G_21010151,Undirected,169,,1
Su_Kim_582606887,Muzi_Guo_21012401,Undirected,191,,1
Su_Kim_582606887,Jennifer_Law_21014079,Undirected,206,,1
Su_Kim_582606887,Daisy_Kong_507788438,Undirected,316,,1
Su_Kim_582606887,Rab_Freiha_509987108,Undirected,327,,1
Su_Kim_582606887,Kitty_L_510810710,Undirected,351,,1
Su_Kim_582606887,Itzel_Ram????rez_M._511465260,Undirected,362,,1
Su_Kim_582606887,Soohwang_Chun_515441113,Undirected,373,,1
Su_Kim_582606887,Michael_Schuster_527059194,Undirected,386,,1
Su_Kim_582606887,Wenchang_Ma_530553996,Undirected,401,,1
Su_Kim_582606887,Steph_Chi_540587780,Undirected,409,,1
Su_Kim_582606887,Ulf_Bachmann_553857610,Undirected,443,,1
Su_Kim_582606887,Isabella_Reichert_565243166,Undirected,459,,1
Su_Kim_582606887,Yeon_Sang_Yoon_565284684,Undirected,466,,1
Su_Kim_582606887,Grace_Ga-Eun_Oh_1339907315,Undirected,946,,1
Theresa_Cho_587783642,Byungjoon_Yoo_100003837286675,Undirected,2680,,1
Omer_Gibreel_591683209,Hyunmyung_Timothy_Dho_1005633808,Undirected,689,,1
Omer_Gibreel_591683209,Sam_Seongmin_Jeon_1010864696,Undirected,723,,1
Omer_Gibreel_591683209,Samim_Azad_1292476551,Undirected,918,,1
Omer_Gibreel_591683209,Namwon_Kim_1383617851,Undirected,991,,1
Omer_Gibreel_591683209,Charles_Kim_1679880065,Undirected,1138,,1
Omer_Gibreel_591683209,Sangwook_Ha_1724830321,Undirected,1146,,1
Omer_Gibreel_591683209,Hyunmi_Baek_100000138402894,Undirected,1215,,1
Omer_Gibreel_591683209,Jaehong_Lee_100000270663298,Undirected,1257,,1
Omer_Gibreel_591683209,Wooyoung_Jeong_100000352666571,Undirected,1278,,1
Omer_Gibreel_591683209,Youngseok_Choi_100000669697706,Undirected,1331,,1
Omer_Gibreel_591683209,Hurnjin_Cho_100000794736658,Undirected,1339,,1
Omer_Gibreel_591683209,Jeongbok__Wi_100001091797083,Undirected,1531,,1
Omer_Gibreel_591683209,Ji_Hae_Suh_100001551408312,Undirected,1788,,1
Omer_Gibreel_591683209,Junhyuk_Lee_100001568460556,Undirected,1810,,1
Omer_Gibreel_591683209,Eunho_Park_100001639266686,Undirected,1877,,1
Omer_Gibreel_591683209,Tongyo_Han_100002543604820,Undirected,2302,,1
Omer_Gibreel_591683209,Byungjoon_Yoo_100003837286675,Undirected,2681,,1
Josh_Keidan_595445458,Andrew_Rush_543876788,Undirected,418,,1
Josh_Keidan_595445458,Youngkwang_Andre_Choi_548550319,Undirected,428,,1
Josh_Keidan_595445458,Jun_Ah_Sohn_1036707401,Undirected,773,,1
Karen_Lijia_Xie_601432711,Dokyun_Lee_114331,Undirected,2,,1
Karen_Lijia_Xie_601432711,Noelle_Teh_17802707,Undirected,152,,1
Karen_Lijia_Xie_601432711,Kartik_Ganju_502504522,Undirected,288,,1
Karen_Lijia_Xie_601432711,Joseph_M._Allegra_521180775,Undirected,377,,1
Karen_Lijia_Xie_601432711,Yang_Yang_546678299,Undirected,419,,1
Karen_Lijia_Xie_601432711,Ahreum_Lee_582024064,Undirected,483,,1
Karen_Lijia_Xie_601432711,Kevin_Yili_Hong_1050352559,Undirected,797,,1
Karen_Lijia_Xie_601432711,Fujie_Jin_1112762401,Undirected,839,,1
Karen_Lijia_Xie_601432711,Wonkyung_Alice_Min_1129728962,Undirected,852,,1
Karen_Lijia_Xie_601432711,Ying_Liu_1323164476,Undirected,930,,1
Karen_Lijia_Xie_601432711,Gyu_Dong_Kim_1520958923,Undirected,1083,,1
Karen_Lijia_Xie_601432711,SangSuk_Yoon_1549705201,Undirected,1100,,1
Karen_Lijia_Xie_601432711,Jamie_Kim_1787605818,Undirected,1181,,1
Karen_Lijia_Xie_601432711,Sang_Pil_Han_100000527304942,Undirected,1304,,1
Karen_Lijia_Xie_601432711,Sungyong_Um_100001029973935,Undirected,1487,,1
Karen_Lijia_Xie_601432711,Soojin_Lee_100001219495605,Undirected,1631,,1
Karen_Lijia_Xie_601432711,Byunghoon_Jin_100001592281396,Undirected,1826,,1
Karen_Lijia_Xie_601432711,Jaeseok_Jason_Lee_100002574066536,Undirected,2320,,1
Karen_Lijia_Xie_601432711,Wenjuan_Yuan_100002798135050,Undirected,2454,,1
Karen_Lijia_Xie_601432711,Kwangsoo_Park_100003827290374,Undirected,2667,,1
Karen_Lijia_Xie_601432711,Alvin_Zheng_100006568625465,Undirected,2728,,1
Min_Soo_Kim_606764443,Jung_Hoon_Ha_536646362,Undirected,405,,1
Min_Soo_Kim_606764443,Se_Rome_Kim_1027969788,Undirected,764,,1
Min_Soo_Kim_606764443,Soyoung_Lee_1350369969,Undirected,954,,1
Min_Soo_Kim_606764443,Yiwon_Song_1772077238,Undirected,1169,,1
Min_Soo_Kim_606764443,Won_Jae_Lee_100000069765934,Undirected,1200,,1
Min_Soo_Kim_606764443,????????????????????_100000692518718,Undirected,1338,,1
Min_Soo_Kim_606764443,Seki_Park_100001375496723,Undirected,1696,,1
Min_Soo_Kim_606764443,Gayoung_Kim_100001466116182,Undirected,1767,,1
Min_Soo_Kim_606764443,???????????????????_100001663429780,Undirected,1906,,1
Min_Soo_Kim_606764443,HanRa_Choi_100001993722145,Undirected,2146,,1
Min_Soo_Kim_606764443,???€??????€??€?_100002057205944,Undirected,2187,,1
Min_Soo_Kim_606764443,Hyoeun_Lew_100002383544059,Undirected,2260,,1
Min_Soo_Kim_606764443,Seil__Kim_100002392243776,Undirected,2280,,1
Min_Soo_Kim_606764443,Soeun_Kang_100003091929099,Undirected,2549,,1
Min_Soo_Kim_606764443,Hyun_Yoo__Park_100003101294396,Undirected,2576,,1
Min_Soo_Kim_606764443,De__Fang_100003154999004,Undirected,2585,,1
Kim_Eun_Joo_612119201,Soohyun_Kim_1027775630,Undirected,760,,1
Kim_Eun_Joo_612119201,Jay_Jeong-ah_Choi_1503691822,Undirected,1079,,1
Kim_Eun_Joo_612119201,Youwon_Bang_100000333091096,Undirected,1274,,1
Kim_Eun_Joo_612119201,?????????????????€????_100000608158296,Undirected,1329,,1
Kim_Eun_Joo_612119201,Hana_Lee_100000880836809,Undirected,1428,,1
Kim_Eun_Joo_612119201,??????????????????????_100001216807406,Undirected,1599,,1
Kim_Eun_Joo_612119201,Sunyoung_Lee_100001810634154,Undirected,2022,,1
Kim_Eun_Joo_612119201,Hyunju_Park_100001823923534,Undirected,2035,,1
Kim_Eun_Joo_612119201,??????????€??????????_100001855206958,Undirected,2063,,1
Kim_Eun_Joo_612119201,Go_Eun_Park_100001880594539,Undirected,2084,,1
Kim_Eun_Joo_612119201,Young_Im__Han_100001884537559,Undirected,2098,,1
Kim_Eun_Joo_612119201,????????????????????_100001936176701,Undirected,2124,,1
Kim_Eun_Joo_612119201,????????????????????_100002025717828,Undirected,2175,,1
Kim_Eun_Joo_612119201,Lee_Hyeyeon_100002303689888,Undirected,2253,,1
Kim_Eun_Joo_612119201,Hyekyeong__Yu_100002461503914,Undirected,2293,,1
Kim_Eun_Joo_612119201,Choi_Mihyun_100002750903124,Undirected,2435,,1
Kim_Eun_Joo_612119201,Gayeon_Ji_100003500426889,Undirected,2635,,1
Kim_Eun_Joo_612119201,Sung_Mee__Hong_100003527681271,Undirected,2645,,1
Taehoo_Lee_612602325,Lara_Harler_Lahr_1501587317,Undirected,1078,,1
Taehoo_Lee_612602325,Herim_Lee_100001865702873,Undirected,2072,,1
Andreas_Enkelmann_614284101,Sagar_Bhadra_10503828,Undirected,112,,1
Andreas_Enkelmann_614284101,Jennifer_Law_21014079,Undirected,207,,1
Andreas_Enkelmann_614284101,Jamie_Brownlee_61004163,Undirected,237,,1
Andreas_Enkelmann_614284101,Laura_Buhler_120601075,Undirected,254,,1
Andreas_Enkelmann_614284101,Julien_Kervizic_500985020,Undirected,278,,1
Andreas_Enkelmann_614284101,Daniela_Sh_506567418,Undirected,306,,1
Andreas_Enkelmann_614284101,Rab_Freiha_509987108,Undirected,328,,1
Andreas_Enkelmann_614284101,Itzel_Ram????rez_M._511465260,Undirected,363,,1
Andreas_Enkelmann_614284101,Michael_Schuster_527059194,Undirected,387,,1
Andreas_Enkelmann_614284101,Steph_Chi_540587780,Undirected,410,,1
Andreas_Enkelmann_614284101,Petra_Szal????ky_551565782,Undirected,436,,1
Andreas_Enkelmann_614284101,Ulf_Bachmann_553857610,Undirected,444,,1
Andreas_Enkelmann_614284101,Fran????ois-Alexandre_L????onard_561315770,Undirected,455,,1
Andreas_Enkelmann_614284101,Isabella_Reichert_565243166,Undirected,460,,1
Andreas_Enkelmann_614284101,Mario_Razzini_569260526,Undirected,470,,1
Andreas_Enkelmann_614284101,Su_Kim_582606887,Undirected,487,,1
Andreas_Enkelmann_614284101,Grace_Ga-Eun_Oh_1339907315,Undirected,947,,1
Andreas_Enkelmann_614284101,Tatiana_Sokolova_1382349424,Undirected,986,,1
Hyojin_Lee_618405132,Jerry_Jisang_Han_511886676,Undirected,370,,1
Hyojin_Lee_618405132,Fred_Seungik_Bae_576687700,Undirected,475,,1
Hyojin_Lee_618405132,Sang-Youn_Lee_577274635,Undirected,478,,1
Hyojin_Lee_618405132,Hyunseob_Kim_1287327508,Undirected,916,,1
Hyojin_Lee_618405132,Grace_Ga-Eun_Oh_1339907315,Undirected,948,,1
Hyojin_Lee_618405132,Seojung_Violet_Yang_1408668893,Undirected,1018,,1
Hyojin_Lee_618405132,Jamie_Seo_1541662725,Undirected,1092,,1
Hyojin_Lee_618405132,Chulki_Lee_1635947541,Undirected,1126,,1
Hyojin_Lee_618405132,Hae_Sang_Park_100000975240739,Undirected,1470,,1
Hyojin_Lee_618405132,Jangwook_Lee_100001624757810,Undirected,1859,,1
Hyojin_Lee_618405132,Sangho__Lee_100002601227960,Undirected,2360,,1
Sunhye_Kwon_626970690,Kim_Eun_Joo_612119201,Undirected,504,,1
Moon_Young_Hwang_628541109,?????????????????????_1415735909,Undirected,1031,,1
Moon_Young_Hwang_628541109,Ji_Eun_Sung_1417089104,Undirected,1042,,1
Moon_Young_Hwang_628541109,Byeong-gil_Kim_100000539764469,Undirected,1316,,1
Moon_Young_Hwang_628541109,Jinmin_Kim_100003607390103,Undirected,2655,,1
Miyoung_Chang_632247744,Jung_Hoon_Ha_536646362,Undirected,406,,1
Miyoung_Chang_632247744,MunGi_Kim_1227882330,Undirected,895,,1
Miyoung_Chang_632247744,Hyunmin_Kim_1238972387,Undirected,902,,1
Miyoung_Chang_632247744,Soyoung_Lee_1350369969,Undirected,955,,1
Miyoung_Chang_632247744,?????????????????????_1415735909,Undirected,1032,,1
Miyoung_Chang_632247744,Seungmin_Lee_1427463605,Undirected,1051,,1
Miyoung_Chang_632247744,Yiwon_Song_1772077238,Undirected,1170,,1
Miyoung_Chang_632247744,Won_Jae_Lee_100000069765934,Undirected,1201,,1
Miyoung_Chang_632247744,Hyobin_Lee_100000182291798,Undirected,1236,,1
Miyoung_Chang_632247744,??????????????????€?_100000259041746,Undirected,1253,,1
Miyoung_Chang_632247744,Brian_Don-chic_Ko_100000307910699,Undirected,1271,,1
Miyoung_Chang_632247744,Juyon_Julie_100000469454910,Undirected,1295,,1
Miyoung_Chang_632247744,Jiyoon_No_100000547274511,Undirected,1322,,1
Miyoung_Chang_632247744,Hyunji_Shae_Kim_100001156999960,Undirected,1575,,1
Miyoung_Chang_632247744,Chungsol_Lee_100001239028443,Undirected,1657,,1
Miyoung_Chang_632247744,HyunJung_Park_100001598041775,Undirected,1834,,1
Miyoung_Chang_632247744,Jaeeun_Yu_100001615528149,Undirected,1850,,1
Miyoung_Chang_632247744,???????????????????_100001663429780,Undirected,1907,,1
Miyoung_Chang_632247744,Semin_Kim_100001678627405,Undirected,1942,,1
Miyoung_Chang_632247744,Jason_Jang_100001694458502,Undirected,1963,,1
Miyoung_Chang_632247744,Kidong_Kim_100001733257299,Undirected,1994,,1
Miyoung_Chang_632247744,Donghoon_Shin_100001891765121,Undirected,2103,,1
Miyoung_Chang_632247744,Sookyoung_Ji_100001991314805,Undirected,2136,,1
Miyoung_Chang_632247744,HanRa_Choi_100001993722145,Undirected,2147,,1
Miyoung_Chang_632247744,???€??????€??€?_100002057205944,Undirected,2188,,1
Miyoung_Chang_632247744,Andrew_Kim_100002109906573,Undirected,2202,,1
Miyoung_Chang_632247744,HWoo_Jung_100002295520839,Undirected,2239,,1
Miyoung_Chang_632247744,Hyoeun_Lew_100002383544059,Undirected,2261,,1
Miyoung_Chang_632247744,Min-Hee__Lim_100002617764635,Undirected,2374,,1
Miyoung_Chang_632247744,Ken__Ko_100002621077930,Undirected,2384,,1
Miyoung_Chang_632247744,Minyoung__KI_100002976351370,Undirected,2508,,1
Miyoung_Chang_632247744,Sunhyung_Jurng_100003006265541,Undirected,2534,,1
